model_name	response	control	model_type	term	estimate	std.error	statistic	p.value	conf.low	conf.high	neg_log10_pvalue	sample_size	rank	bonf_pvalue	fdr_pvalue
model_08	cvd	mzid_367.249593_4.2525, points	classif	points	1.0127518228622368	0.07897165288105289	12.824244977975118	1.1994933444165476e-37	0.8610627635034768	1.1708434943193327	36.921002157442864	1441	116	1.3577065165450902e-33	6.590196262253287e-36
model_08	cvd	mzid_395.240570_2.8760, points	classif	points	1.0118925252190951	0.07890643681394613	12.823954116760353	1.2040028341823394e-37	0.860320384361696	1.1698443549870345	36.91937249076233	1441	117	1.36281080801099e-33	6.590196262253287e-36
model_08	cvd	mzid_483.137388_2.7939, points	classif	points	1.0122605162854355	0.07893628256045457	12.82376726456785	1.2069086623407955e-37	0.8606321327447907	1.170272349807521	36.91832559563781	1441	118	1.3660999149035464e-33	6.590196262253287e-36
model_08	cvd	mzid_347.244537_1.8804, points	classif	points	1.0129182122297162	0.07898864737186835	12.823592325375925	1.2096355440203398e-37	0.8611922762583397	1.1710388092758932	36.91734546031418	1441	119	1.3691864722766227e-33	6.590196262253287e-36
model_08	cvd	mzid_355.251397_4.3989, points	classif	points	1.012511090847341	0.07895752236295556	12.823491170264735	1.2112151027024907e-37	0.8608445912517274	1.1705682448956471	36.91677872257034	1441	120	1.3709743747489491e-33	6.590196262253287e-36
model_08	cvd	mzid_325.216855_6.2670, points	classif	points	1.011424093388899	0.07887482155637213	12.823155392700704	1.2164730542705018e-37	0.8599105254376976	1.1693126301869403	36.91489750655334	1441	121	1.3769258501287811e-33	6.590196262253287e-36
model_08	cvd	mzid_379.248022_5.0532, points	classif	points	1.0113876336200216	0.0788720950715442	12.82313640461307	1.2167710662058982e-37	0.8598806389185056	1.1692707431078049	36.914791125990334	1441	122	1.3772631698384561e-33	6.590196262253287e-36
model_08	cvd	mzid_424.270187_4.3446, points	classif	points	1.0139904302061036	0.07907513970081868	12.823125372178199	1.216944250057687e-37	0.8620954641653964	1.172282185301032	36.91472931696048	1441	123	1.3774591966402958e-33	6.590196262253287e-36
model_08	cvd	mzid_369.210208_5.1237, points	classif	points	1.013338736912707	0.07902476201117056	12.823053320546112	1.2180758976605646e-37	0.8615384281147392	1.1715270746424384	36.91432565020213	1441	124	1.3787401085619931e-33	6.590196262253287e-36
model_08	cvd	mzid_279.159890_3.1193, points	classif	points	1.0142241384818578	0.07909481746516533	12.82288993117076	1.220645978851321e-37	0.8622878529935033	1.1725503347838546	36.913410275223825	1441	125	1.38164918346181e-33	6.590196262253287e-36
model_08	cvd	mzid_367.191262_3.7797, points	classif	points	1.014529143725236	0.0791192708290823	12.822781771041297	1.222350279868119e-37	0.862543756863435	1.1729023046553322	36.912804323704634	1441	126	1.383578281782724e-33	6.590196262253287e-36
model_08	cvd	mzid_391.251989_4.8843, points	classif	points	1.012248992529732	0.07894240085833043	12.82262740331787	1.2247867810708959e-37	0.8606106696825238	1.1702755643186922	36.911939509555836	1441	127	1.3863361574941471e-33	6.590196262253287e-36
model_08	cvd	mzid_341.269230_6.2121, points	classif	points	1.0125712001688985	0.07896800207673284	12.822550571622513	1.2260012719185561e-37	0.8608826168023083	1.1706477546792107	36.91150907925731	1441	128	1.3877108396846137e-33	6.590196262253287e-36
model_08	cvd	mzid_291.192805_6.4438, points	classif	points	1.011175430358858	0.07886014419874138	12.8223888078434	1.2285622125693976e-37	0.8596919374859369	1.1690358157656122	36.91060284659823	1441	129	1.3906095684073012e-33	6.590196262253287e-36
model_08	cvd	mzid_367.218351_6.5712, points	classif	points	1.0120956125123504	0.07893299633124873	12.822211996932296	1.2313674525226777e-37	0.860472351309706	1.1701005206302795	36.90961232985499	1441	130	1.393784819510419e-33	6.590196262253287e-36
model_08	cvd	mzid_384.312762_6.4000, points	classif	points	1.0135462529449342	0.07904731398384976	12.8220201530442	1.2344184045986541e-37	0.861702001724837	1.1717792573755847	36.90853761176988	1441	131	1.3972381921652165e-33	6.590196262253287e-36
model_08	cvd	mzid_405.227656_1.9300, points	classif	points	1.021184556839885	0.07964341184805333	12.821958943548763	1.2353934182351093e-37	0.868233591057692	1.180652168389479	36.90819471676859	1441	132	1.3983418101003202e-33	6.590196262253287e-36
model_08	cvd	mzid_337.234677_6.2121, points	classif	points	1.0151277246953017	0.0791722519146825	12.821761414456448	1.2385451079492524e-37	0.8630625220708753	1.1736303160707158	36.90708817173724	1441	133	1.4019092076877588e-33	6.590196262253287e-36
model_08	cvd	mzid_317.208170_3.9734, points	classif	points	1.0121648691482903	0.07894274859862456	12.821505294862833	1.2426435454882875e-37	0.8605210117630158	1.1701869632687139	36.9056534316388	1441	134	1.4065482291381926e-33	6.590196262253287e-36
model_08	cvd	mzid_261.185625_6.3772, points	classif	points	1.0117168944301642	0.07890894476366651	12.821320795256756	1.2456042674165142e-37	0.860138980370028	1.1696730251698237	36.90461991255276	1441	135	1.4098994702887525e-33	6.590196262253287e-36
model_08	cvd	mzid_345.228712_1.8727, points	classif	points	1.0134627706205654	0.07904565747690638	12.821232727637874	1.247019986914417e-37	0.8616320634893045	1.171702622403995	36.90412658570584	1441	136	1.4115019231884286e-33	6.590196262253287e-36
model_08	cvd	mzid_407.246616_1.5727, points	classif	points	1.0135415826887069	0.07905301237960749	12.821036823008658	1.2501749650380316e-37	0.8617027909864804	1.1718023817472172	36.9030292021655	1441	137	1.415073042926548e-33	6.590196262253287e-36
model_08	cvd	mzid_333.164969_1.0360, points	classif	points	1.0117245919056088	0.07891137752732881	12.821023071802612	1.2503967213679287e-37	0.8601420896884227	1.1696857851836757	36.902952173739415	1441	138	1.4153240489163586e-33	6.590196262253287e-36
model_08	cvd	mzid_429.131569_1.0360, points	classif	points	1.0126559106792496	0.07898464661664298	12.820920951817886	1.2520447645916653e-37	0.8609364456295566	1.1707678005521434	36.90238014343581	1441	139	1.417189469041306e-33	6.590196262253287e-36
model_08	cvd	mzid_325.200666_2.6667, points	classif	points	1.0121559000193645	0.07894695679448634	12.820708246604049	1.2554844013008159e-37	0.8605042401091176	1.170187012622531	36.901188678786234	1441	140	1.4210827938323935e-33	6.590196262253287e-36
model_08	cvd	mzid_247.170316_2.9619, points	classif	points	1.012283150319525	0.07895704136447364	12.820682396731716	1.255903056844075e-37	0.8606078213072155	1.1703293553702594	36.90104388249576	1441	141	1.4215566700418085e-33	6.590196262253287e-36
model_08	cvd	mzid_289.181639_5.1699, points	classif	points	1.0109438080668414	0.07885305599070784	12.820604038300969	1.2571729708193804e-37	0.8594715312317458	1.168788263381039	36.90060496487223	1441	142	1.4229940856704566e-33	6.590196262253287e-36
model_08	cvd	mzid_325.202614_4.3369, points	classif	points	1.0144411085110496	0.0791261903909304	12.820547829980285	1.2580846956912006e-37	0.8624657351695444	1.1728524989184306	36.90029012070858	1441	143	1.4240260670528699e-33	6.590196262253287e-36
model_08	cvd	mzid_462.227395_3.2679, points	classif	points	1.0128319206756757	0.0790022052899572	12.82029934428207	1.2621231298974262e-37	0.8610790445986749	1.1709799657347828	36.89889827423096	1441	144	1.4285971707308967e-33	6.590196262253287e-36
model_08	cvd	mzid_265.177095_3.4855, points	classif	points	1.014913616105377	0.0791655534828162	12.820141734064622	1.2646913154748235e-37	0.8628681874691341	1.1734094472248529	36.898015463693866	1441	145	1.4315040999859527e-33	6.590196262253287e-36
model_08	cvd	mzid_247.170384_4.9691, points	classif	points	1.011735739705934	0.07891882180984695	12.819954942354403	1.2677417269657788e-37	0.8601424667122264	1.1697155379454638	36.89696921489158	1441	146	1.434956860752565e-33	6.590196262253287e-36
model_08	cvd	mzid_313.238127_5.3834, points	classif	points	1.0119655672751928	0.07893693473267185	12.819924800757967	1.2682346406610061e-37	0.8603341667577837	1.1699773964199094	36.89680038863332	1441	147	1.4355147897641929e-33	6.590196262253287e-36
model_08	cvd	mzid_368.115127_3.3764, points	classif	points	1.0117847916228542	0.07892311208810635	12.819879561937972	1.2689748008986273e-37	0.8601815857873886	1.169770447741125	36.896547001970966	1441	148	1.4363525771371562e-33	6.590196262253287e-36
model_08	cvd	mzid_281.177557_4.0425, points	classif	points	1.0140045692409854	0.07909641504541157	12.819854966357397	1.2693773936596366e-37	0.8620719483523497	1.1723428950185175	36.89640924030306	1441	149	1.4368082718833427e-33	6.590196262253287e-36
model_08	cvd	mzid_315.254059_3.9190, points	classif	points	1.0117883270348729	0.07892441746065706	12.819712322099026	1.2717147708275553e-37	0.8601810058169511	1.1697754486422545	36.89561028440006	1441	150	1.4394539490997098e-33	6.590196262253287e-36
model_08	cvd	mzid_317.208591_4.5533, points	classif	points	1.0129106569639732	0.0790125916625318	12.819610591817872	1.2733843422372704e-37	0.8611284877737782	1.1710694913212485	36.89504049460235	1441	151	1.4413437369783664e-33	6.590196262253287e-36
model_08	cvd	mzid_406.260400_5.3138, points	classif	points	1.0120647755484342	0.07894696893817905	12.81955202537226	1.2743465078396885e-37	0.8604163232659484	1.1700991158538323	36.89471246683469	1441	152	1.4424328122237435e-33	6.590196262253287e-36
model_08	cvd	mzid_295.228126_4.9691, points	classif	points	1.015589150042689	0.07922214751947967	12.819510475816994	1.275029547670336e-37	0.86344044704983	1.1742050829187463	36.894479750726894	1441	153	1.4432059450080533e-33	6.590196262253287e-36
model_08	cvd	mzid_273.184270_5.0767, points	classif	points	1.0118007972619403	0.07892683309920238	12.819477958658464	1.2755643563138443e-37	0.8601890757740351	1.169794139837313	36.89429762495157	1441	154	1.4438112949116403e-33	6.590196262253287e-36
model_08	cvd	mzid_395.277919_6.1887, points	classif	points	1.0118237339339922	0.07892862284903693	12.819477870141734	1.27556581244989e-37	0.8602101581669995	1.1698208181543832	36.894297129177694	1441	155	1.4438129431120304e-33	6.590196262253287e-36
model_08	cvd	mzid_295.227674_4.5456, points	classif	points	1.012741766854885	0.07900167192548511	12.81924473459384	1.2794067255075484e-37	0.8609943244448879	1.170891992447383	36.892991370639606	1441	156	1.448160472601994e-33	6.590196262253287e-36
model_08	cvd	mzid_297.243345_5.8936, points	classif	points	1.011797052119871	0.07892832981528364	12.819187413287278	1.280352854705087e-37	0.8601820582051797	1.1697918191446264	36.8926703258731	1441	157	1.4492313962406878e-33	6.590196262253287e-36
model_08	cvd	mzid_295.227292_6.0789, points	classif	points	1.0118013600502427	0.07892911534781068	12.8191144116036	1.2815588067000664e-37	0.8601855250600702	1.1697988112740694	36.89226146061562	1441	158	1.4505964133038052e-33	6.590196262253287e-36
model_08	cvd	mzid_335.222875_6.4438, points	classif	points	1.0118052977967993	0.07893018981683744	12.818989795219778	1.283620017524335e-37	0.8601870894151259	1.1698040621471595	36.891563518880545	1441	159	1.4529294978357947e-33	6.590196262253287e-36
model_08	cvd	mzid_301.219965_1.7412, points	classif	points	1.011848684746216	0.07893396435808596	12.818926465620534	1.284668780010171e-37	0.8602245659683603	1.1698561743929858	36.8912088299638	1441	160	1.4541165920935125e-33	6.590196262253287e-36
model_08	cvd	mzid_317.211328_4.4230, points	classif	points	1.0117733890411629	0.07892829451216009	12.818893342301777	1.285217654094798e-37	0.86016086030342	1.1697704589150941	36.891023317493925	1441	161	1.4547378626699017e-33	6.590196262253287e-36
model_08	cvd	mzid_429.124905_4.2208, points	classif	points	1.0118572679468358	0.078936116652223845	12.818685677240357	1.2886641097439373e-37	0.8602304537456636	1.1698711281402188	36.88986026673835	1441	162	1.4586389058191627e-33	6.590196262253287e-36
model_08	cvd	mzid_343.226106_4.9615, points	classif	points	1.01183642313636	0.07893461627453878	12.818665256028346	1.2890035204500652e-37	0.8602103524519006	1.1698449418947832	36.88974589652561	1441	163	1.4590230847974288e-33	6.590196262253287e-36
model_08	cvd	mzid_335.254649_5.9250, points	classif	points	1.0117419717552076	0.07892765469714776	12.818599205023247	1.290101929655499e-37	0.8601288531375777	1.169735767488537	36.88937597517508	1441	164	1.4602663741770594e-33	6.590196262253287e-36
model_08	cvd	mzid_295.227994_5.1623, points	classif	points	1.0117864362632887	0.07893121988120064	12.818583543826236	1.2903625072808264e-37	0.8601639999753374	1.1697858612585752	36.88928826427812	1441	165	1.4605613219911674e-33	6.590196262253287e-36
model_08	cvd	mzid_289.180131_3.1744, points	classif	points	1.0117726987502356	0.07893088679528801	12.818463593020674	1.2923600351988157e-37	0.8601524877143577	1.1697722365524563	36.888616480522074	1441	166	1.4628223238415395e-33	6.590196262253287e-36
model_08	cvd	mzid_345.243807_6.6101, points	classif	points	1.0119963274420427	0.07895111416974998	12.818011982277861	1.299908270695575e-37	0.8603358722442364	1.1700351666623403	36.88608729302877	1441	167	1.4713661716003214e-33	6.590196262253287e-36
model_08	cvd	mzid_317.214642_4.9915, points	classif	points	1.013983616849486	0.07910666851969805	12.817928448054891	1.301309259171903e-37	0.8620429000542349	1.1723533238717414	36.885619480078624	1441	168	1.4729519504566769e-33	6.590196262253287e-36
model_08	cvd	mzid_640.289533_6.3263, points	classif	points	1.011815193550737	0.07893844120253413	12.817775194657061	1.3038834418012215e-37	0.8601781560866597	1.1698275154394797	36.88476122980429	1441	169	1.4758656677748027e-33	6.590196262253287e-36
model_08	cvd	mzid_321.175723_5.8936, points	classif	points	1.0114640699278188	0.07891172923732481	12.817664493016862	1.3057460347049242e-37	0.8598879189394756	1.1694334264456048	36.88414128435628	1441	170	1.4779739366825038e-33	6.590196262253287e-36
model_08	cvd	mzid_371.220217_5.0689, points	classif	points	1.0118190520491535	0.07893998616049072	12.817573213048858	1.3072838406507468e-37	0.8601827517544016	1.1698378544977113	36.88363010710576	1441	171	1.4797145792325803e-33	6.590196262253287e-36
model_08	cvd	mzid_359.260840_6.0558, points	classif	points	1.01126973209266	0.07889793987292978	12.817441541837152	1.3095052953175906e-37	0.8597159154507292	1.1692070335935023	36.882892741055045	1441	172	1.4822290437699808e-33	6.590196262253287e-36
model_08	cvd	mzid_395.242901_3.5406, points	classif	points	1.0117191009959903	0.07893398014493307	12.817282229254653	1.312198110895027e-37	0.860097379562017	1.1697293330110596	36.88200059180998	1441	173	1.485277041722081e-33	6.590196262253287e-36
model_08	cvd	mzid_411.259961_1.3479, points	classif	points	1.0123622572904396	0.07898445677641956	12.817233904084729	1.3130160251199437e-37	0.8606446816458281	1.170474807500415	36.88172997339362	1441	174	1.4862028388332643e-33	6.590196262253287e-36
model_08	cvd	mzid_391.251076_5.3522, points	classif	points	1.0119420596258333	0.07895171109459963	12.817227715474441	1.3131208053201795e-37	0.8602868635382165	1.1699890670770996	36.8816953175735	1441	175	1.4863214395419111e-33	6.590196262253287e-36
model_08	cvd	mzid_265.177947_4.9840, points	classif	points	1.0118786707772593	0.07894824228627101	12.816987959125514	1.3171865573968494e-37	0.8602293446597484	1.1699167768883256	36.88035271014822	1441	176	1.4909234643174938e-33	6.590196262253287e-36
model_08	cvd	mzid_279.196297_3.6422, points	classif	points	1.0116889535129077	0.07893384071267537	12.816922936710064	1.3182913530896564e-37	0.8600632846587863	1.1696945389197442	36.87998859652829	1441	177	1.492173982562182e-33	6.590196262253287e-36
model_08	cvd	mzid_271.173096_5.9938, points	classif	points	1.0116984884313935	0.07893466236136867	12.816910317545462	1.3185058719870933e-37	0.8600703322166986	1.169704973858274	36.879917931728784	1441	178	1.492416796502191e-33	6.590196262253287e-36
model_08	cvd	mzid_371.242637_5.7923, points	classif	points	1.0130335827094865	0.07904067642888722	12.816610743721448	1.3236086650433996e-37	0.8612099144372876	1.171261246705118	36.878240398381166	1441	179	1.498192647962624e-33	6.590196262253287e-36
model_08	cvd	mzid_231.176117_1.8182, points	classif	points	1.0116139005937435	0.07893045619128602	12.816521649667424	1.3251300330349386e-37	0.8599993864190842	1.1696178650613078	36.87774150296592	1441	180	1.499914684392247e-33	6.590196262253287e-36
model_08	cvd	mzid_353.234719_3.7643, points	classif	points	1.0116549180186978	0.07893518442346277	12.81627357189011	1.329375367827711e-37	0.8600276988057144	1.1696640447385995	36.87635237258731	1441	181	1.504719978844186e-33	6.590196262253287e-36
